date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_deaths_unscaled,cumulative_hospitalizations,daily_deaths_unscaled,daily_infections,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
9/29/20,reference,Canada,6028.42,9408.54,4349.35,13603.61,9880.86,17202.54,1032430.99,636541.15,1668228.03,18.95,12.84,24.85,11.61,11.61,11.61,9408.64,9408.64,9408.64,,,,13635.73,19.8,156968,9432,6015.71,13,1661,36519840.27,-25.369,1,90688.8118,90688.8118,90688.8118,1,0.803,0,0.6933,1,,,,1156.12,1898.48,763.75,228.18,358.62,156.52,59.6,79.14,49.67,86460,4048,0.0083,0.4494,0.0154
9/30/20,reference,Canada,6205.66,9624.72,4483.86,13625.29,9895.63,17230.23,1038636.65,641391.7,1677030.25,21.68,14.74,28.49,13.33,13.33,13.33,9421.96,9421.96,9421.96,,,,13645.65,9.92,158767,9438,6044,6,1799,36519840.27,-25.6635,1,91349.8927,91349.8927,91349.8927,1,0.8053,0,0.6972,1,,,,1230,2007.9,818.69,251.48,393.89,173.55,61.39,81.27,50.99,86460,4048,0.0092,0.457,0.0153
10/1/20,reference,Canada,6385.81,9845.55,4619.51,13649.68,9912.33,17261.4,1045022.46,646376.94,1686201.85,24.39,16.66,32.1,15.06,15.06,15.06,9437.03,9437.03,9437.03,,,,13676.86,31.21,160545,9460,6099.29,22,1778,36519840.27,-26.0418,1,91927.8004,91927.8004,91927.8004,1,0.8078,0,0.7013,1,,,,1307.19,2120.28,876.97,277.66,434.07,192.48,62.95,83.1,52.18,86460,4048,0.01,0.4631,0.0151
10/2/20,reference,Canada,6569.08,10071.82,4754.25,13676.42,9930.73,17295.6,1051591.54,651499.07,1695641.56,26.74,18.36,35.23,16.62,16.62,16.62,9453.65,9453.65,9453.65,,,,13704.4,27.54,162597,9476,6149.14,16,2052,36519840.27,-26.4906,1,92421.1537,92421.1537,92421.1537,1,0.8127,0,0.7057,1,,,,1384.75,2232.47,934.2,305.9,477.84,212.76,64.33,84.69,53.2,86460,4048,0.0106,0.4664,0.0149
10/3/20,reference,Canada,6755.75,10345.93,4880.08,13704.87,9950.43,17332.02,1058347.29,656760.67,1705352.7,28.45,19.64,37.52,17.81,17.81,17.81,9471.46,9471.46,9471.46,,,,13742.45,38.05,164713,9496,6170,20,2116,36519840.27,-27.004,1,92829.5843,92829.5843,92829.5843,1,0.8176,0,0.7102,1,,,,1461.74,2344.92,989.77,334.92,523.2,233.24,65.58,86.41,54.02,86460,4048,0.0109,0.4663,0.0147
10/4/20,reference,Canada,6946.09,10630.65,5007.22,13734.3,9970.9,17369.73,1065293.38,662164.73,1715339.04,29.43,20.42,38.77,18.55,18.55,18.55,9490.01,9490.01,9490.01,,,,13778.48,36.02,166709,9519,6194.14,23,1996,36519840.27,-27.5703,1,93153.7482,93153.7482,93153.7482,1,0.8225,0,0.7143,1,,,,1530.35,2452.79,1038.82,364.6,569.54,254.8,66.71,88.08,54.66,86460,4048,0.0108,0.4625,0.0144
10/5/20,reference,Canada,7140.45,10923.01,5137.05,13764.07,9991.67,17407.9,1072433.82,667714.68,1725604.73,29.77,20.73,39.12,18.92,18.92,18.92,9508.93,9508.93,9508.93,,,,13802.87,24.39,168890,9534,6222.29,15,2181,36519840.27,-28.1523,1,93395.317,93395.317,93395.317,1,0.8274,0,0.7183,1,,,,1588.58,2551.46,1083.36,390.44,611.8,273.72,67.8,89.71,55.29,86460,4048,0.0106,0.4561,0.0142
10/6/20,reference,Canada,7339.22,11223.97,5270.45,13793.69,10012.4,17445.92,1079773.04,673414.45,1736154.34,29.62,20.68,38.85,18.99,18.99,18.99,9527.92,9527.92,9527.92,,,,13842.15,39.28,171254,9560,6247.43,26,2364,36519840.27,-28.7001,1,93556.9483,93556.9483,93556.9483,1,0.8323,0,0.7218,1,,,,1633.37,2637.34,1117.66,409.85,646.93,287.4,68.97,91.36,56.08,86460,4048,0.0101,0.4482,0.014
10/7/20,reference,Canada,7542.82,11532.52,5399.17,13822.91,10032.86,17483.46,1087315.86,679268.5,1746992.92,29.22,20.46,38.28,18.89,18.89,18.89,9546.81,9546.81,9546.81,,,,13858.82,16.67,173054,9571,6281.57,11,1800,36519840.27,-29.1792,1,93642.2361,93642.2361,93642.2361,1,0.8348,0,0.7248,1,,,,1664.13,2708.73,1135.11,421.99,673.44,293.83,70.27,93.27,56.9,86460,4048,0.0096,0.4394,0.0138
10/8/20,reference,Canada,7751.72,11849.27,5532.01,13851.66,10053,17520.42,1095067.58,685281.73,1758125.95,28.75,20.16,37.57,18.74,18.74,18.74,9565.55,9565.55,9565.55,,,,13880.08,21.26,175491,9585.5,6325.71,14.5,2437,36519840.27,-29.5816,1,93655.6398,93655.6398,93655.6398,1,0.8374,0,0.7276,1,,,,1686.78,2770.04,1144.91,424.07,687.62,291.6,71.7,95.66,57.82,86460,4048,0.0091,0.4303,0.0137
10/9/20,reference,Canada,7966.33,12174.89,5669.41,13880.05,10072.88,17556.94,1103033.9,691459.45,1769559.28,28.39,19.93,37.03,18.66,18.66,18.66,9584.2,9584.2,9584.2,,,,13921.69,41.61,178050,9615,6369.86,29.5,2559,36519840.27,-29.9229,1,93602.3957,93602.3957,93602.3957,1,0.8426,0,0.73,1,,,,1700.06,2818.45,1147.92,422.08,695.15,286.76,73.2,98.1,58.69,86460,4048,0.0087,0.4212,0.0136
10/10/20,reference,Canada,8187.09,12509.95,5806.61,13908.33,10092.65,17593.36,1111221,697807.38,1781299.11,28.29,19.86,36.83,18.72,18.72,18.72,9602.93,9602.93,9602.93,,,,13960,38.31,180490.5,9640.25,6404,25.25,2440.5,36519840.27,-30.2298,1,93488.4131,93488.4131,93488.4131,1,0.8478,0,0.7318,1,,,,1711.42,2861.01,1158.02,416.22,695.94,281.57,74.71,100.54,59.5,86460,4048,0.0084,0.4125,0.0134
10/11/20,reference,Canada,8414.42,12854.93,5933.47,13936.91,10112.61,17630.16,1119635.41,704331.46,1793351.96,28.58,20.06,37.16,18.98,18.98,18.98,9621.9,9621.9,9621.9,,,,13973.14,13.14,182551,9647.5,6437.86,7.25,2060.5,36519840.27,-30.5175,1,93320.1583,93320.1583,93320.1583,1,0.853,0,0.7331,1,,,,1724.17,2900.38,1168.41,412.1,695.63,278.25,76.2,102.95,60.57,86460,4048,0.0081,0.4042,0.0133
10/12/20,reference,Canada,8648.72,13210.32,6065.26,13966.06,10132.96,17667.7,1128284.13,711037.9,1805724.82,29.15,20.45,37.9,19.38,19.38,19.38,9641.29,9641.29,9641.29,,,,13997.27,24.14,184710.5,9663.75,6477.71,16.25,2159.5,36519840.27,-30.7614,1,93104.5317,93104.5317,93104.5317,1,0.8582,0,0.7342,1,,,,1737.51,2937.23,1177.69,406.69,691.3,274.07,77.66,105.32,61.64,86460,4048,0.008,0.3961,0.0132
10/13/20,reference,Canada,8890.4,13576.54,6202.49,13996.03,10153.89,17706.31,1137174.53,717933.06,1818425.35,29.97,21.03,38.97,19.92,19.92,19.92,9661.21,9661.21,9661.21,,,,14030.72,33.45,186813,9684,6504.57,20.25,2102.5,36519840.27,-30.9178,1,92848.7417,92848.7417,92848.7417,1,0.8634,0,0.7348,1,,,,1749.01,2966.87,1183.83,402.05,684.95,270.91,79.06,107.62,62.78,86460,4048,0.0079,0.3878,0.013
10/14/20,reference,Canada,9139.83,13953.97,6345.47,14026.97,10175.5,17746.18,1146314.37,725023.5,1831461.9,30.94,21.7,40.23,20.55,20.55,20.55,9681.76,9681.76,9681.76,,,,14045.6,14.87,189318,9694,6538.43,10,2505,36519840.27,-30.9639,1,92560.1801,92560.1801,92560.1801,1,0.866,0,0.7353,1,,,,1762.6,2993.7,1188.84,398.02,676.78,268.14,80.38,109.82,63.74,86460,4048,0.0079,0.3798,0.0129
10/15/20,reference,Canada,9397.36,14342.94,6494.63,14058.95,10197.87,17787.4,1155711.73,732316.02,1844843.48,31.98,22.43,41.59,21.22,21.22,21.22,9702.98,9702.98,9702.98,,,,14100.95,55.35,191663,9734,6583.29,40,2345,36519840.27,-30.9057,1,92246.3045,92246.3045,92246.3045,1,0.8687,0,0.7358,1,,,,1783.23,3024.36,1197.07,395.43,668.49,266.37,81.63,111.94,64.65,86460,4048,0.0079,0.3722,0.0127
10/16/20,reference,Canada,9663.38,14743.76,6650.32,14091.97,10220.99,17829.95,1165375.1,739820.44,1858579.75,33.02,23.16,42.94,21.87,21.87,21.87,9724.85,9724.85,9724.85,,,,14136.5,35.55,194039,9758,6620.64,24,2376,36519840.27,-30.7704,1,91914.5292,91914.5292,91914.5292,1,0.8741,0,0.7364,1,,,,1810.18,3060.65,1208.14,394.67,661.57,265.92,82.89,114.05,65.57,86460,4048,0.0078,0.3652,0.0125
10/17/20,reference,Canada,9938.16,15156.56,6812.83,14125.94,10244.8,17873.74,1175313.26,747545.56,1872680.93,33.97,23.85,44.2,22.47,22.47,22.47,9747.32,9747.32,9747.32,,,,14174.13,37.63,196720.33,9783.67,6650,25.67,2681.33,36519840.27,-30.5966,1,91572.1289,91572.1289,91572.1289,1,0.8795,0,0.7373,1,,,,1840.47,3112.5,1219,394.52,657.9,265.45,84.27,116.28,66.65,86460,4048,0.0078,0.3591,0.0124
10/18/20,reference,Canada,10221.9,15581.29,6992.63,14160.91,10269.35,17918.82,1185535.16,755500.18,1887157.65,34.97,24.58,45.57,23.05,23.05,23.05,9770.37,9770.37,9770.37,,,,14201.61,27.48,199013.67,9799.33,6696.29,15.67,2293.33,36519840.27,-30.4197,1,91226.1564,91226.1564,91226.1564,1,0.8849,0,0.7385,1,,,,1874.5,3175.52,1230.21,394.26,656.05,264.24,85.86,118.69,67.93,86460,4048,0.0077,0.3538,0.0123
10/19/20,reference,Canada,10514.67,16017.74,7191.1,14196.93,10294.64,17965.25,1196049.83,763693.43,1902020.86,36.01,25.34,47.02,23.65,23.65,23.65,9794.02,9794.02,9794.02,,,,14223.59,21.98,201372,9813,6735.57,13.67,2358.33,36519840.27,-30.2454,1,90883.3755,90883.3755,90883.3755,1,0.8903,0,0.7395,1,,,,1913.39,3246.2,1240.65,395.26,656.61,263.25,87.69,121.34,69.48,86460,4048,0.0077,0.3495,0.0122
10/20/20,reference,Canada,10816.3,16465.44,7397.52,14234.03,10320.69,18013.12,1206866.13,772134.51,1917281.62,37.1,26.11,48.52,24.29,24.29,24.29,9818.31,9818.31,9818.31,,,,14246.64,23.05,203622,9829,6799.86,16,2250,36519840.27,-30.0459,1,90550.208,90550.208,90550.208,1,0.8958,0,0.7408,1,,,,1956.65,3341.6,1254.96,398.55,664.47,263.85,89.82,124.26,71.35,86460,4048,0.0077,0.346,0.0122
10/21/20,reference,Canada,11126.59,16923.84,7611.88,14272.33,10347.55,18062.58,1217992.71,780832.71,1932951.07,38.3,26.94,50.15,25.01,25.01,25.01,9843.31,9843.31,9843.31,,,,14302.02,55.37,206295,9864,6850.14,35,2673,36519840.27,-29.7984,1,90232.6958,90232.6958,90232.6958,1,0.8985,0,0.7423,1,,,,2003.66,3442.75,1272.43,402.11,673.58,264.21,92.25,127.47,73.52,86460,4048,0.0077,0.3432,0.0121
10/22/20,reference,Canada,11445.29,17392.29,7834.08,14312,10375.32,18113.87,1229438,789797.38,1949040.17,39.67,27.86,51.89,25.84,25.84,25.84,9869.15,9869.15,9869.15,,,,14351.7,49.68,209083,9897.6,6900.43,33.6,2788,36519840.27,-29.5048,1,89936.4736,89936.4736,89936.4736,1,0.9012,0,0.7441,1,,,,2052.31,3544.67,1292.02,410.99,689.19,269.32,94.88,130.85,75.9,86460,4048,0.0077,0.3409,0.0122
10/23/20,reference,Canada,11772.06,17869.99,8063.79,14353.26,10404.14,18167.28,1241210.06,799037.86,1965559.54,41.26,28.91,53.86,26.82,26.82,26.82,9895.97,9895.97,9895.97,,,,14393.14,41.44,211667,9924.2,6942.71,26.6,2584,36519840.27,-29.1892,1,89666.7537,89666.7537,89666.7537,1,0.9068,0,0.746,1,,,,2101.71,3646.82,1313.34,419.33,705.23,273.51,97.51,134.23,78.3,86460,4048,0.0078,0.3386,0.0122
10/24/20,reference,Canada,12106.43,18356.13,8301.07,14396.36,10434.14,18223.17,1253316.5,808563.32,1982519.25,43.1,30.11,56.2,27.96,27.96,27.96,9923.94,9923.94,9923.94,,,,14445.61,52.47,214657,9961.13,7000,36.93,2990,36519840.27,-28.8936,1,89428.3181,89428.3181,89428.3181,1,0.9123,0,0.7482,1,,,,2153,3751,1338.13,428.56,723.38,278.24,99.9,137.35,80.47,86460,4048,0.0079,0.336,0.0121
10/25/20,reference,Canada,12447.83,18849.69,8536.24,14441.58,10465.52,18281.87,1265764.33,817996.4,1999928.64,45.22,31.47,58.94,29.27,29.27,29.27,9953.21,9953.21,9953.21,,,,14493.17,47.55,217565,9988.07,7052.14,26.93,2908,36519840.27,-28.6626,1,89225.5173,89225.5173,89225.5173,1,0.9179,0,0.7504,1,,,,2209.37,3860.44,1370.2,439.26,744.27,284.22,102.04,140.2,82.39,86460,4048,0.0081,0.3331,0.0121
10/26/20,reference,Canada,12795.59,19349.49,8757.67,14489.07,10498.36,18343.61,1278559.93,826607.42,2017796.09,47.49,32.93,61.87,30.7,30.7,30.7,9983.91,9983.91,9983.91,,,,14523.8,30.63,220148,10008,7092.29,19.93,2583,36519840.27,-28.514,1,89062.2737,89062.2737,89062.2737,1,0.9234,0,0.7527,1,,,,2267.78,3971.47,1406.47,451.28,767.71,291.25,104.04,142.91,84.18,86460,4048,0.0082,0.3297,0.012
10/27/20,reference,Canada,13149.26,19854.2,8981.25,14538.95,10532.75,18408.5,1291709.19,835457.38,2036128.74,49.88,34.45,65.04,32.23,32.23,32.23,10016.14,10016.14,10016.14,,,,14566.75,42.95,222822,10037,7153.43,29,2674,36519840.27,-28.4328,1,88942.0885,88942.0885,88942.0885,1,0.929,0,0.7548,1,,,,2330.4,4086.14,1449.32,466.64,795.89,300.37,106.03,145.58,85.95,86460,4048,0.0084,0.3262,0.0119
10/28/20,reference,Canada,13507.62,20362.3,9207.35,14591.32,10568.77,18476.7,1305216.81,844553.36,2054932.46,52.38,36.05,68.34,33.84,33.84,33.84,10049.98,10049.98,10049.98,,,,14612.91,46.16,225521,10067,7208.57,30,2699,36519840.27,-28.4031,1,88868.0503,88868.0503,88868.0503,1,0.9318,0,0.7569,1,,,,2396.11,4202.71,1496.38,484.86,828.19,311.78,108.12,148.35,87.83,86460,4048,0.0086,0.3228,0.0118
10/29/20,reference,Canada,13869.7,20872.14,9435.3,14646.3,10606.49,18548.32,1319086.51,853902.01,2074211.79,54.98,37.73,71.77,35.53,35.53,35.53,10085.51,10085.51,10085.51,,,,14675.03,62.13,228477,10109,7254.71,42,2956,36519840.27,-28.4246,1,88842.8457,88842.8457,88842.8457,1,0.9345,0,0.7588,1,,,,2465.47,4321.99,1544.89,506.81,865.61,326.28,110.41,151.3,89.88,86460,4048,0.0087,0.3199,0.0117
10/30/20,reference,Canada,14234.47,21381.95,9664.49,14703.95,10645.95,18623.45,1333320.98,863509.45,2093969.81,57.65,39.47,75.26,37.26,37.26,37.26,10122.77,10122.77,10122.77,,,,14732.31,57.27,231935,10145,7323.86,36,3458,36519840.27,-28.5156,1,88868.7707,88868.7707,88868.7707,1,0.9401,0,0.761,1,,,,2536.62,4441.58,1595,530.67,906.03,342.37,112.99,154.53,92.2,86460,4048,0.0089,0.3179,0.0116
10/31/20,reference,Canada,14600.8,21917.77,9894.34,14764.29,10687.2,18702.11,1347921.79,873381.09,2114208.1,60.34,41.25,78.81,39.02,39.02,39.02,10161.79,10161.79,10161.79,,,,14783.05,50.74,235380,10177,7380,32,3445,36519840.27,-28.7097,1,88947.7442,88947.7442,88947.7442,1,0.9457,0,0.7629,1,,,,2606.34,4557.73,1644.33,556.64,949.54,359.96,115.93,158.12,94.9,86460,4048,0.0091,0.3169,0.0116
11/1/20,reference,Canada,14967.48,22474.98,10124.23,14827.45,10730.31,18784.45,1362889.26,883521.41,2134926.64,63.16,43.11,82.52,40.82,40.82,40.82,10202.61,10202.61,10202.61,,,,14860.08,77.03,238624,10226,7449.43,49,3244,36519840.27,-29.0311,1,89081.3216,89081.3216,89081.3216,1,0.9513,0,0.7647,1,,,,2674.95,4670.64,1693.91,583.96,995.2,378.61,119.21,162.04,97.93,86460,4048,0.0092,0.3173,0.0116
11/2/20,reference,Canada,15333.22,23031.68,10353.48,14893.54,10775.36,18870.62,1378222.48,893981.88,2156124.07,66.09,45.07,86.32,42.65,42.65,42.65,10245.26,10245.26,10245.26,,,,14908.91,48.83,241897,10255,7513.86,29,3273,36519840.27,-29.4544,1,89270.7106,89270.7106,89270.7106,1,0.9569,0,0.7665,1,,,,2741.54,4779.63,1744.37,614.08,1044.61,399.9,122.74,166.2,101.22,86460,4048,0.0094,0.3188,0.0116
11/3/20,reference,Canada,15696.73,23585.67,10581.41,14962.61,10822.35,18960.68,1393919.21,905277.48,2178279.93,69.06,47.08,90.2,44.49,44.49,44.49,10289.75,10289.75,10289.75,,,,15000.28,91.37,244871,10315,7604.29,60,2974,36519840.27,-29.9179,1,89516.7879,89516.7879,89516.7879,1,0.9624,0,0.7685,1,,,,2805.19,4883.59,1796.81,642.32,1092.41,420.34,126.49,170.58,104.72,86460,4048,0.0095,0.3213,0.0116
11/4/20,reference,Canada,16056.68,24135.62,10807.23,15034.7,10871.28,19054.7,1409975.89,916855.5,2200970.75,72.09,49.12,94.16,46.35,46.35,46.35,10336.1,10336.1,10336.1,,,,15084.42,84.14,248154,10372,7671.71,57,3283,36519840.27,-30.3642,1,89820.1166,89820.1166,89820.1166,1,0.9652,0,0.7705,1,,,,2863.68,4979.47,1848.32,672.13,1142.15,442.8,130.44,175.17,108.43,86460,4048,0.0097,0.3244,0.0117
11/5/20,reference,Canada,16411.98,24679.69,11030.27,15109.9,10922.19,19152.81,1426387.87,928714.87,2224184.14,75.2,51.19,98.4,48.22,48.22,48.22,10384.32,10384.32,10384.32,,,,15161.63,77.21,252077,10423,7747.14,51,3923,36519840.27,-30.7607,1,90180.9641,90180.9641,90180.9641,1,0.968,0,0.773,1,,,,2920.4,5070.88,1900.78,697.89,1187.29,462.34,134.57,179.94,112.31,86460,4048,0.0098,0.328,0.0117
11/6/20,reference,Canada,16760.93,25214.75,11250.74,15188.31,10975.08,19255.16,1443148.8,940853.02,2247913.22,78.41,53.28,102.81,50.11,50.11,50.11,10434.43,10434.43,10434.43,,,,15238.94,77.31,255745,10473,7809.57,50,3668,36519840.27,-31.1036,1,90599.3199,90599.3199,90599.3199,1,0.9735,0,0.7756,1,,,,2981.4,5164.6,1959.17,722.41,1230.69,481.44,138.85,184.86,116.34,86460,4048,0.01,0.3316,0.0117
11/7/20,reference,Canada,17101.87,25739.11,11466.19,15270.09,11030.02,19362.04,1460250.67,953266.14,2272149.14,81.78,55.43,107.46,52.03,52.03,52.03,10486.46,10486.46,10486.46,,,,15324.51,85.58,259992,10527,7881,54,4247,36519840.27,-31.4118,1,91074.912,91074.912,91074.912,1,0.979,0,0.7787,1,,,,3040.83,5254.4,2017.73,746.53,1273.06,500.75,143.22,189.88,120.35,86460,4048,0.0101,0.335,0.0118
11/8/20,reference,Canada,17433.27,26252.37,11676.12,15355.47,11087.1,19473.77,1477683.94,965949.41,2298745.25,85.38,57.65,112.44,54.01,54.01,54.01,10540.47,10540.47,10540.47,,,,15384.57,60.06,264587,10561.5,7963.57,34.5,4595,36519840.27,-31.7115,1,91607.22,91607.22,91607.22,1,0.9845,0,0.782,1,,,,3097.83,5339.72,2074.42,767.33,1310.84,517.53,147.72,195.02,124.46,86460,4048,0.0103,0.3377,0.0118
11/9/20,reference,Canada,17753.84,26752.82,11897.47,15444.57,11146.35,19590.61,1495437.79,978897.37,2326521.82,89.1,59.86,117.67,56.01,56.01,56.01,10596.48,10596.48,10596.48,,,,15450.36,65.78,268674,10601,8039.14,39.5,4087,36519840.27,-32.0057,1,92195.4855,92195.4855,92195.4855,1,0.99,0,0.7855,1,,,,3156.39,5425.68,2131.07,789.26,1348.89,535.28,152.39,200.35,128.73,86460,4048,0.0104,0.3394,0.0119
11/10/20,reference,Canada,18062.44,27238.05,12119.45,15537.51,11207.82,19712.77,1513500.23,992103.62,2354870.28,92.94,62.06,123.42,58.05,58.05,58.05,10654.52,10654.52,10654.52,,,,15554.32,103.96,272976,10669,8113.71,68,4302,36519840.27,-32.259,1,92838.7174,92838.7174,92838.7174,1,0.9955,0,0.789,1,,,,3217.5,5513.42,2187.45,808.79,1383.02,550.74,157.27,205.89,133.19,86460,4048,0.0106,0.3399,0.0119
11/11/20,reference,Canada,18358.13,27706.59,12334.65,15634.41,11271.55,19840.49,1531858.36,1005560.97,2383782.07,96.91,64.27,129.4,60.13,60.13,60.13,10714.65,10714.65,10714.65,,,,15644.57,90.25,277535,10724,8227.29,55,4559,36519840.27,-32.4321,1,93535.6917,93535.6917,93535.6917,1,0.9983,0,0.7925,1,,,,3284.66,5607.1,2245.97,827.92,1415.38,565.47,162.38,211.66,137.87,86460,4048,0.0107,0.3392,0.012
11/12/20,reference,Canada,18640.01,28157.69,12542.72,15735.38,11337.61,19973.91,1550498.36,1019261.55,2413247.1,100.97,66.52,135.54,62.23,62.23,62.23,10776.89,10776.89,10776.89,,,,15773.71,129.14,282517,10807,8303.86,83,4982,36519840.27,-32.5092,1,94284.9451,94284.9451,94284.9451,1,1.001,0,0.7962,1,,,,3354.75,5703.91,2308.59,846.68,1446.18,580.44,167.74,217.68,142.78,86460,4048,0.0109,0.3372,0.0121
11/13/20,reference,Canada,18907.39,28590.83,12744.47,15840.49,11406.02,20113.11,1569405.75,1033197.91,2443253.65,105.11,68.82,141.92,64.34,64.34,64.34,10841.23,10841.23,10841.23,,,,15866.79,93.08,287259,10867,8395.93,60,4742,36519840.27,-32.5189,1,95084.7629,95084.7629,95084.7629,1,1.0063,0,0.7994,1,,,,3427.6,5804.45,2371.67,865.62,1476.35,595.53,173.37,223.96,148.17,86460,4048,0.011,0.3337,0.0122
11/14/20,reference,Canada,19159.8,29005.65,12938.45,15949.62,11476.75,20257.89,1588565.56,1047361.64,2473788.61,109.13,71.08,148.02,66.38,66.38,66.38,10907.6,10907.6,10907.6,,,,15976.33,109.54,292527,10933,8488,66,5268,36519840.27,-32.5136,1,95933.1611,95933.1611,95933.1611,1,1.0116,0,0.8027,1,,,,3503.37,5908.91,2435.17,885.97,1507.5,611.56,179.29,230.53,153.9,86460,4048,0.0111,0.3289,0.0123
11/15/20,reference,Canada,19396.95,29402.16,13124.57,16062.54,11549.68,20407.84,1607962.51,1061743.55,2504837.89,112.92,73.28,153.57,68.29,68.29,68.29,10975.9,10975.9,10975.9,,,,16097.67,121.34,297333,11003,8613.43,70,4806,36519840.27,-32.5356,1,96827.864,96827.864,96827.864,1,1.017,0,0.8058,1,,,,3583.36,6018.18,2500.82,907.54,1539.58,628.43,185.45,237.33,159.9,86460,4048,0.0112,0.3234,0.0124
11/16/20,reference,Canada,19618.92,29780.75,13302.97,16178.92,11624.66,20562.4,1627581.43,1076334.4,2536386.74,116.37,75.35,158.49,70.04,70.04,70.04,11045.94,11045.94,11045.94,,,,16215.83,118.16,302136,11072,8730.86,69,4803,36519840.27,-32.582,1,97766.2788,97766.2788,97766.2788,1,1.0223,0,0.8084,1,,,,3667.64,6131.66,2570.01,929.25,1571.45,645.44,191.74,244.24,165.89,86460,4048,0.0112,0.3177,0.0125
11/17/20,reference,Canada,19826.09,30142.22,13474.25,16298.4,11701.5,20723.12,1647407.53,1091125.65,2568420.03,119.48,77.29,162.71,71.61,71.61,71.61,11117.55,11117.55,11117.55,,,,16317.63,101.8,306412,11131,8870.29,59,4276,36519840.27,-32.6202,1,98745.4689,98745.4689,98745.4689,1,1.0276,0,0.8108,1,,,,3757.72,6251.05,2644.27,954.57,1607.28,665.58,198.05,251.13,171.83,86460,4048,0.0112,0.3124,0.0127
11/18/20,reference,Canada,20019.1,30487.83,13638.55,16420.83,11780.14,20887.69,1667426.63,1106109.01,2600922.42,122.42,79.22,166.43,73.05,73.05,73.05,11190.59,11190.59,11190.59,,,,16489.09,171.46,311054,11232,8999.71,101,4642,36519840.27,-32.6288,1,99762.1282,99762.1282,99762.1282,1,1.0303,0,0.8125,1,,,,3858.99,6382.48,2722.74,981.32,1644.67,686.25,204.22,257.85,177.65,86460,4048,0.0111,0.3079,0.0128
11/19/20,reference,Canada,20198.67,30819.07,13795.96,16546.06,11860.49,21055.8,1687625.3,1121276.44,2633878.4,125.24,81.11,170.02,74.41,74.41,74.41,11265,11265,11265,,,,16613.26,124.17,315697,11311,9111.14,79,4643,36519840.27,-32.6171,1,100812.559,100812.559,100812.559,1,1.0328,0,0.8141,1,,,,3957.06,6509.1,2794.89,1007.64,1681.43,705.32,210.1,264.25,183.16,86460,4048,0.0111,0.3045,0.0129
11/20/20,reference,Canada,20365.71,31137.42,13947.4,16674.09,11942.53,21227.37,1707991.01,1136620.99,2667272.55,128.03,83.01,174.01,75.72,75.72,75.72,11340.72,11340.72,11340.72,,,,16734.19,120.93,320666,11381,9222.57,70,4969,36519840.27,-32.6203,1,101892.656,101892.656,101892.656,1,1.0378,0,0.8159,1,,,,4052.6,6631.92,2865.7,1034.58,1718.75,724.73,215.5,270.13,188.2,86460,4048,0.011,0.3024,0.0129
11/21/20,reference,Canada,20521.25,31444.34,14092.87,16804.97,12026.25,21402.49,1728512.26,1152135.66,2701089.75,130.88,84.93,178.15,77.03,77.03,77.03,11417.76,11417.76,11417.76,,,,16862.02,127.83,326372,11458.67,9341,77.67,5706,36519840.27,-32.6827,1,102997.898,102997.898,102997.898,1,1.0428,0,0.8175,1,,,,4144.74,6750.47,2930.02,1059.55,1753.64,741.55,220.24,275.31,192.59,86460,4048,0.0109,0.3018,0.013
11/22/20,reference,Canada,20666.47,31741.43,14232.81,16938.75,12111.65,21581.27,1749178.73,1167671.67,2735315.53,133.78,86.83,182.46,78.33,78.33,78.33,11496.09,11496.09,11496.09,,,,16958.31,96.29,331791,11515.83,9450.71,57.17,5419,36519840.27,-32.827,1,104123.35,104123.35,104123.35,1,1.0479,0,0.819,1,,,,4230.05,6861.86,2984.32,1083.12,1786.86,756.19,224.25,279.7,196.24,86460,4048,0.0109,0.3025,0.013
11/23/20,reference,Canada,20802.5,32030.39,14367.85,17075.42,12198.65,21763.79,1769981.23,1183308.82,2769936.52,136.67,88.66,186.87,79.6,79.6,79.6,11575.69,11575.69,11575.69,,,,17054.53,96.22,337504,11568,9545.43,52.17,5713,36519840.27,-33.0233,1,105263.6751,105263.6751,105263.6751,1,1.0529,0,0.8205,1,,,,4309.1,6967.08,3033.83,1102.55,1815.23,767.52,227.56,283.33,199.22,86460,4048,0.0108,0.304,0.0129
